"","age","sex","educ","province","vote_liberal","vote_conservative","vote_ndp","vote_bloc","vote_green","vote_people","vote_other"
"24472",28,"Female","Highschool Diploma","Saskatchewan",0,1,0,0,0,0,0
"24473",20,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"24474",71,"Female","Undergraduate Degree","Quebec",0,0,0,1,0,0,0
"24475",25,"Female","Highschool Diploma","British Columbia",0,0,1,0,0,0,0
"24476",38,"Male","Highschool Diploma","Newfoundland and Labrador",1,0,0,0,0,0,0
"24477",20,"Male","Highschool Diploma","British Columbia",0,0,0,0,1,0,0
"24478",34,"Female","Undergraduate Degree","British Columbia",0,1,0,0,0,0,0
"24479",46,"Female","Undergraduate Degree","Alberta",0,0,1,0,0,0,0
"24480",22,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"24481",49,"Female",NA,"Quebec",0,0,0,1,0,0,0
"24482",65,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"24483",49,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"24484",49,"Female","Undergraduate Degree","Alberta",1,0,0,0,0,0,0
"24485",29,"Female","Highschool Diploma","Quebec",0,0,1,0,0,0,0
"24486",50,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"24487",61,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"24488",23,"Female","Undergraduate Degree","Manitoba",0,1,0,0,0,0,0
"24489",34,"Female","Highschool Diploma","Saskatchewan",0,0,1,0,0,0,0
"24490",37,"Female",NA,"British Columbia",0,0,0,0,0,1,0
"24491",22,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"24492",51,"Female","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"24493",31,"Female","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"24494",59,"Female","Undergraduate Degree","British Columbia",0,0,1,0,0,0,0
"24495",48,"Female","Highschool Diploma","Alberta",0,0,1,0,0,0,0
"24496",33,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"24497",20,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"24498",62,"Female","Undergraduate Degree","British Columbia",0,0,0,0,1,0,0
"24499",32,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"24500",30,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"24501",63,"Female","No Highschool Diploma","Alberta",0,1,0,0,0,0,0
"24502",71,"Female","Undergraduate Degree","Ontario",0,0,0,0,1,0,0
"24503",57,"Female","Highschool Diploma","Ontario",0,0,0,0,0,1,0
"24504",46,"Female","Graduate Degree","Ontario",1,0,0,0,0,0,0
"24505",43,"Female",NA,"Ontario",0,0,1,0,0,0,0
"24506",72,"Female","Highschool Diploma","New Brunswick",0,1,0,0,0,0,0
"24507",32,"Male",NA,"British Columbia",0,0,1,0,0,0,0
"24508",44,"Male","Undergraduate Degree","New Brunswick",1,0,0,0,0,0,0
"24509",52,"Male","Undergraduate Degree","British Columbia",0,0,0,0,1,0,0
"24510",24,"Male","No Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24511",61,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"24512",74,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"24513",71,"Female","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"24514",51,"Male","Highschool Diploma","Ontario",0,0,0,0,1,0,0
"24515",37,"Male","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"24516",32,"Male","Undergraduate Degree","Ontario",0,0,0,0,0,1,0
"24517",60,"Male","No Highschool Diploma","Ontario",0,1,0,0,0,0,0
"24518",43,"Female",NA,"Ontario",0,0,1,0,0,0,0
"24519",66,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"24520",23,"Male","Highschool Diploma","Ontario",0,0,0,0,0,0,1
"24521",23,"Male","Highschool Diploma","Alberta",1,0,0,0,0,0,0
"24522",33,"Female","Undergraduate Degree","British Columbia",1,0,0,0,0,0,0
"24523",45,"Female",NA,"Quebec",1,0,0,0,0,0,0
"24524",63,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"24525",71,"Male",NA,"Alberta",0,1,0,0,0,0,0
"24526",57,"Male","Graduate Degree","Quebec",1,0,0,0,0,0,0
"24527",62,"Female","No Highschool Diploma","Quebec",0,1,0,0,0,0,0
"24528",57,"Male","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"24529",78,"Male","Graduate Degree","Quebec",0,0,0,1,0,0,0
"24530",28,"Female","Undergraduate Degree","British Columbia",0,1,0,0,0,0,0
"24531",35,"Female","Undergraduate Degree","Saskatchewan",0,0,1,0,0,0,0
"24532",60,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"24533",23,"Female","Highschool Diploma","Newfoundland and Labrador",0,0,1,0,0,0,0
"24534",50,"Male","Graduate Degree","Quebec",0,1,0,0,0,0,0
"24535",60,"Female",NA,"Alberta",0,1,0,0,0,0,0
"24536",27,"Female","No Highschool Diploma","Alberta",0,1,0,0,0,0,0
"24537",63,"Female","Graduate Degree","Manitoba",1,0,0,0,0,0,0
"24538",28,"Female","Highschool Diploma","British Columbia",0,0,1,0,0,0,0
"24539",26,"Female","Undergraduate Degree","Alberta",1,0,0,0,0,0,0
"24540",50,"Male","Undergraduate Degree","Quebec",0,1,0,0,0,0,0
"24541",67,"Female",NA,"Saskatchewan",0,0,1,0,0,0,0
"24542",83,"Male","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"24543",63,"Male","Graduate Degree","Quebec",0,0,0,1,0,0,0
"24544",77,"Male",NA,"Quebec",0,0,0,1,0,0,0
"24545",51,"Female","Graduate Degree","British Columbia",1,0,0,0,0,0,0
"24546",52,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24547",26,"Female","Undergraduate Degree","British Columbia",1,0,0,0,0,0,0
"24548",74,"Female","Graduate Degree","British Columbia",0,0,0,0,1,0,0
"24549",65,"Male",NA,"Saskatchewan",0,1,0,0,0,0,0
"24550",43,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"24551",74,"Male","No Highschool Diploma","Quebec",0,1,0,0,0,0,0
"24552",65,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"24553",65,"Male",NA,"Quebec",0,0,0,1,0,0,0
"24554",56,"Male","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"24555",41,"Male","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"24556",25,"Female",NA,"Quebec",0,0,1,0,0,0,0
"24557",38,"Male","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"24558",50,"Female","Highschool Diploma","Quebec",0,0,1,0,0,0,0
"24559",46,"Male",NA,"Quebec",1,0,0,0,0,0,0
"24560",63,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24561",34,"Female","Graduate Degree","Alberta",0,0,1,0,0,0,0
"24562",21,"Male","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"24563",27,"Female","Highschool Diploma","Manitoba",0,0,1,0,0,0,0
"24564",70,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"24565",75,"Male","No Highschool Diploma","New Brunswick",1,0,0,0,0,0,0
"24566",36,"Male","Graduate Degree","Ontario",0,0,1,0,0,0,0
"24567",35,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"24568",48,"Female","Graduate Degree","British Columbia",0,0,0,0,1,0,0
"24569",27,"Female","Undergraduate Degree","Ontario",0,0,0,0,1,0,0
"24570",38,"Female",NA,"Ontario",0,1,0,0,0,0,0
"24571",61,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24572",66,"Male","Graduate Degree","British Columbia",1,0,0,0,0,0,0
"24573",28,"Female","Highschool Diploma","Saskatchewan",0,0,1,0,0,0,0
"24574",64,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24575",72,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"24576",34,"Female","Graduate Degree","Ontario",0,0,1,0,0,0,0
"24577",73,"Male","Highschool Diploma","British Columbia",1,0,0,0,0,0,0
"24578",30,"Female","Undergraduate Degree","British Columbia",0,0,1,0,0,0,0
"24579",68,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"24580",56,"Male",NA,"Ontario",0,1,0,0,0,0,0
"24581",74,"Female","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"24582",49,"Male","Graduate Degree","Ontario",0,0,1,0,0,0,0
"24583",61,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"24584",70,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24585",62,"Male","Graduate Degree","Quebec",0,1,0,0,0,0,0
"24586",47,"Male","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"24587",25,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"24588",41,"Female","Graduate Degree","Ontario",1,0,0,0,0,0,0
"24589",65,"Female",NA,"Quebec",0,1,0,0,0,0,0
"24590",20,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"24591",49,"Female","Undergraduate Degree","Manitoba",1,0,0,0,0,0,0
"24592",66,"Female","Undergraduate Degree","British Columbia",0,0,0,0,1,0,0
"24593",29,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24594",27,"Female",NA,"Ontario",0,0,1,0,0,0,0
"24595",53,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"24596",35,"Male","Undergraduate Degree","British Columbia",0,0,1,0,0,0,0
"24597",62,"Male","Undergraduate Degree","Quebec",0,1,0,0,0,0,0
"24598",68,"Male","Undergraduate Degree","Quebec",0,0,0,1,0,0,0
"24599",21,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"24600",53,"Female",NA,"Quebec",0,0,1,0,0,0,0
"24601",32,"Male","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"24602",27,"Male","Undergraduate Degree","New Brunswick",0,0,1,0,0,0,0
"24603",36,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"24604",24,"Male",NA,"Alberta",0,1,0,0,0,0,0
"24605",57,"Male","Highschool Diploma","Saskatchewan",0,1,0,0,0,0,0
"24606",52,"Male","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"24607",52,"Male","Undergraduate Degree","Quebec",0,1,0,0,0,0,0
"24608",73,"Female",NA,"Quebec",1,0,0,0,0,0,0
"24609",42,"Male",NA,"Quebec",1,0,0,0,0,0,0
"24610",71,"Male","No Highschool Diploma","Alberta",0,1,0,0,0,0,0
"24611",72,"Male","Graduate Degree","British Columbia",0,0,0,0,1,0,0
"24612",60,"Male","Graduate Degree","Quebec",0,1,0,0,0,0,0
"24613",34,"Female",NA,"British Columbia",1,0,0,0,0,0,0
"24614",35,"Female","Highschool Diploma","Alberta",1,0,0,0,0,0,0
"24615",28,"Male","Undergraduate Degree","Saskatchewan",0,1,0,0,0,0,0
"24616",56,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"24617",61,"Female",NA,"Newfoundland and Labrador",1,0,0,0,0,0,0
"24618",57,"Male","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"24619",63,"Female","Highschool Diploma","Alberta",1,0,0,0,0,0,0
"24620",34,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"24621",30,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"24622",32,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"24623",65,"Male",NA,"Quebec",1,0,0,0,0,0,0
"24624",73,"Male",NA,"Alberta",0,1,0,0,0,0,0
"24625",50,"Female","Undergraduate Degree","Newfoundland and Labrador",1,0,0,0,0,0,0
"24626",51,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"24627",34,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"24628",80,"Male","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"24629",93,"Male","No Highschool Diploma","Ontario",0,1,0,0,0,0,0
"24630",26,"Female","Highschool Diploma","Alberta",0,0,1,0,0,0,0
"24631",72,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"24632",38,"Female","Highschool Diploma","British Columbia",0,0,1,0,0,0,0
"24633",64,"Female","Undergraduate Degree","Quebec",0,0,1,0,0,0,0
"24634",62,"Male","Graduate Degree","Alberta",0,1,0,0,0,0,0
"24635",33,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"24636",50,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"24637",37,"Female",NA,"Ontario",0,1,0,0,0,0,0
"24638",63,"Male","Highschool Diploma","British Columbia",0,0,0,0,0,1,0
"24639",56,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"24640",34,"Female","Undergraduate Degree","British Columbia",0,0,1,0,0,0,0
"24641",63,"Female",NA,"Manitoba",0,0,1,0,0,0,0
"24642",68,"Male","Undergraduate Degree","Quebec",0,0,0,1,0,0,0
"24643",52,"Female","Graduate Degree","Ontario",0,0,0,0,1,0,0
"24644",33,"Male","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"24645",34,"Female","Graduate Degree","Ontario",0,1,0,0,0,0,0
"24646",23,"Female","Highschool Diploma","Quebec",0,0,0,0,1,0,0
"24647",29,"Male",NA,"Ontario",0,0,1,0,0,0,0
"24648",41,"Female","Graduate Degree","British Columbia",0,0,0,0,0,0,1
"24649",59,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24650",27,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"24651",35,"Male","Highschool Diploma","Ontario",0,0,0,0,1,0,0
"24652",40,"Female","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"24653",50,"Male",NA,"Ontario",1,0,0,0,0,0,0
"24654",26,"Female","Highschool Diploma","New Brunswick",0,0,1,0,0,0,0
"24655",64,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"24656",70,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"24657",29,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"24658",62,"Female","Graduate Degree","Ontario",0,0,1,0,0,0,0
"24659",69,"Female","Highschool Diploma","British Columbia",0,0,0,0,1,0,0
"24660",34,"Female","No Highschool Diploma","Alberta",0,1,0,0,0,0,0
"24661",46,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"24662",40,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"24663",53,"Male",NA,"Quebec",0,0,0,0,1,0,0
"24664",58,"Female","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"24665",62,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24666",79,"Male","Undergraduate Degree","Quebec",0,1,0,0,0,0,0
"24667",52,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"24668",54,"Female","Undergraduate Degree","Alberta",0,0,0,0,1,0,0
"24669",50,"Female","Graduate Degree","Quebec",1,0,0,0,0,0,0
"24670",34,"Female","Graduate Degree","Alberta",0,0,1,0,0,0,0
"24671",64,"Female",NA,"Ontario",0,1,0,0,0,0,0
"24672",66,"Female","Highschool Diploma","Quebec",0,0,0,0,0,1,0
"24673",65,"Female","Highschool Diploma","Ontario",0,0,0,0,1,0,0
"24674",65,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24675",34,"Female",NA,"British Columbia",0,1,0,0,0,0,0
"24676",79,"Male","Graduate Degree","British Columbia",0,1,0,0,0,0,0
"24677",29,"Female","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"24678",55,"Male","Graduate Degree","Ontario",0,0,1,0,0,0,0
"24679",29,"Female","Undergraduate Degree","Alberta",1,0,0,0,0,0,0
"24680",36,"Male","Highschool Diploma","New Brunswick",0,0,0,0,1,0,0
"24681",32,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"24682",56,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"24683",55,"Female","Graduate Degree","British Columbia",1,0,0,0,0,0,0
"24684",51,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"24685",39,"Female",NA,"Alberta",0,0,1,0,0,0,0
"24686",57,"Female","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"24687",33,"Female",NA,"Ontario",0,0,0,0,1,0,0
"24688",69,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"24689",24,"Female","Undergraduate Degree","Manitoba",0,0,1,0,0,0,0
"24690",27,"Female","Highschool Diploma","Quebec",0,0,1,0,0,0,0
"24691",34,"Male","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"24692",38,"Male","Highschool Diploma","British Columbia",1,0,0,0,0,0,0
"24693",19,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"24694",64,"Male","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"24695",71,"Male","Undergraduate Degree","Alberta",1,0,0,0,0,0,0
"24696",53,"Female",NA,"Newfoundland and Labrador",1,0,0,0,0,0,0
"24697",58,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24698",62,"Female",NA,"Ontario",1,0,0,0,0,0,0
"24699",72,"Male",NA,"Alberta",0,1,0,0,0,0,0
"24700",30,"Female","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"24701",66,"Male",NA,"Quebec",0,1,0,0,0,0,0
"24702",69,"Female",NA,"Quebec",1,0,0,0,0,0,0
"24703",73,"Male","No Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24704",69,"Female",NA,"Manitoba",1,0,0,0,0,0,0
"24705",80,"Male","Graduate Degree","Alberta",1,0,0,0,0,0,0
"24706",75,"Male","Highschool Diploma","Quebec",0,1,0,0,0,0,0
"24707",36,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"24708",61,"Male",NA,"Quebec",1,0,0,0,0,0,0
"24709",26,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"24710",75,"Female","Undergraduate Degree","British Columbia",1,0,0,0,0,0,0
"24711",27,"Female",NA,"Ontario",0,0,0,0,1,0,0
"24712",50,"Male",NA,"Ontario",0,1,0,0,0,0,0
"24713",64,"Female","Undergraduate Degree","Manitoba",0,1,0,0,0,0,0
"24714",81,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"24715",76,"Male","No Highschool Diploma","Quebec",1,0,0,0,0,0,0
"24716",37,"Female","No Highschool Diploma","Manitoba",0,1,0,0,0,0,0
"24717",73,"Female",NA,"Ontario",0,0,1,0,0,0,0
"24718",64,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"24719",48,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"24720",72,"Female","Undergraduate Degree","British Columbia",0,1,0,0,0,0,0
"24721",53,"Female",NA,"Quebec",0,1,0,0,0,0,0
"24722",68,"Female","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"24723",51,"Male","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"24724",28,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"24725",74,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"24726",76,"Female","Graduate Degree","British Columbia",0,0,0,0,1,0,0
"24727",75,"Male","Graduate Degree","Quebec",0,0,0,0,1,0,0
"24728",76,"Male","Graduate Degree","Quebec",1,0,0,0,0,0,0
"24729",50,"Female","No Highschool Diploma","Quebec",1,0,0,0,0,0,0
"24730",39,"Female","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"24731",73,"Male","Graduate Degree","Ontario",1,0,0,0,0,0,0
"24732",61,"Male","Graduate Degree","Manitoba",1,0,0,0,0,0,0
"24733",39,"Male","Undergraduate Degree","Saskatchewan",0,0,0,0,1,0,0
"24734",30,"Male","Graduate Degree","Ontario",0,1,0,0,0,0,0
"24735",75,"Male","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"24736",35,"Female",NA,"Alberta",0,0,0,0,1,0,0
"24737",46,"Male","Undergraduate Degree","Manitoba",0,0,0,0,1,0,0
"24738",63,"Female","Graduate Degree","Quebec",0,0,0,1,0,0,0
"24739",60,"Female",NA,"Ontario",1,0,0,0,0,0,0
"24740",24,"Male","No Highschool Diploma","New Brunswick",0,0,1,0,0,0,0
"24741",61,"Male","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"24742",57,"Female",NA,"Alberta",0,1,0,0,0,0,0
"24743",34,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"24744",71,"Male",NA,"Quebec",1,0,0,0,0,0,0
"24745",56,"Male",NA,"Quebec",0,0,0,1,0,0,0
"24746",57,"Female",NA,"British Columbia",0,0,1,0,0,0,0
"24747",39,"Male","Undergraduate Degree","Manitoba",0,0,0,0,0,1,0
"24748",69,"Female",NA,"Quebec",1,0,0,0,0,0,0
"24749",35,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"24750",19,"Female","Highschool Diploma","Alberta",0,1,0,0,0,0,0
"24751",77,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"24752",30,"Male","Undergraduate Degree","Alberta",0,0,0,0,0,1,0
"24753",26,"Male","Highschool Diploma","Quebec",0,0,0,0,1,0,0
"24754",61,"Female","No Highschool Diploma","Ontario",0,0,0,0,1,0,0
"24755",50,"Female",NA,"British Columbia",1,0,0,0,0,0,0
"24756",73,"Male","Highschool Diploma","Saskatchewan",0,0,1,0,0,0,0
"24757",23,"Female","Highschool Diploma","Ontario",1,0,0,0,0,0,0
"24758",26,"Female","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"24759",36,"Female",NA,"Saskatchewan",0,1,0,0,0,0,0
"24760",69,"Male","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"24761",48,"Male","Undergraduate Degree","Alberta",0,1,0,0,0,0,0
"24762",68,"Male",NA,"Quebec",0,0,0,1,0,0,0
"24763",73,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24764",26,"Female","Undergraduate Degree","Quebec",0,0,1,0,0,0,0
"24765",55,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"24766",20,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"24767",30,"Male","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"24768",19,"Female","Highschool Diploma","Quebec",0,0,1,0,0,0,0
"24769",71,"Male",NA,"Quebec",0,1,0,0,0,0,0
"24770",47,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"24771",49,"Female",NA,"British Columbia",0,1,0,0,0,0,0
"24772",45,"Female","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"24773",34,"Female","Undergraduate Degree","Alberta",0,0,0,0,0,1,0
"24774",37,"Male","Highschool Diploma","Ontario",0,1,0,0,0,0,0
"24775",67,"Female","Undergraduate Degree","Quebec",0,0,0,1,0,0,0
"24776",47,"Female","Undergraduate Degree","Quebec",1,0,0,0,0,0,0
"24777",32,"Female","Graduate Degree","Ontario",0,1,0,0,0,0,0
"24778",44,"Male","Graduate Degree","Quebec",1,0,0,0,0,0,0
"24779",70,"Male","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"24780",48,"Female","Undergraduate Degree","Ontario",0,1,0,0,0,0,0
"24781",32,"Male","Highschool Diploma","Alberta",1,0,0,0,0,0,0
"24782",54,"Female","No Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24783",43,"Male",NA,"Alberta",0,1,0,0,0,0,0
"24784",27,"Male","No Highschool Diploma","Ontario",0,1,0,0,0,0,0
"24785",58,"Female","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24786",66,"Female","Graduate Degree","British Columbia",1,0,0,0,0,0,0
"24787",29,"Female","Undergraduate Degree","British Columbia",0,0,1,0,0,0,0
"24788",39,"Female","Graduate Degree","British Columbia",0,0,1,0,0,0,0
"24789",44,"Female","Highschool Diploma","British Columbia",0,0,0,0,1,0,0
"24790",57,"Female",NA,"Ontario",1,0,0,0,0,0,0
"24791",44,"Female","Highschool Diploma","British Columbia",0,0,0,0,1,0,0
"24792",20,"Male","Highschool Diploma","British Columbia",0,0,1,0,0,0,0
"24793",60,"Female","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"24794",72,"Female","Undergraduate Degree","New Brunswick",0,0,0,0,1,0,0
"24795",70,"Male","Undergraduate Degree","Quebec",0,1,0,0,0,0,0
"24796",68,"Male","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"24797",39,"Female","Highschool Diploma","Ontario",0,0,1,0,0,0,0
"24798",32,"Female","Undergraduate Degree","New Brunswick",1,0,0,0,0,0,0
"24799",29,"Female","Highschool Diploma","British Columbia",0,1,0,0,0,0,0
"24800",49,"Male","Highschool Diploma","Quebec",0,0,0,1,0,0,0
"24801",64,"Female",NA,"Quebec",0,0,1,0,0,0,0
"24802",32,"Female","Undergraduate Degree","Ontario",0,0,1,0,0,0,0
"24803",30,"Female","Undergraduate Degree","Ontario",1,0,0,0,0,0,0
"24804",67,"Female",NA,"Quebec",0,0,0,1,0,0,0
"24805",30,"Female","Graduate Degree","Ontario",0,0,1,0,0,0,0
"24806",56,"Male",NA,"Quebec",0,0,0,1,0,0,0
"24807",54,"Female",NA,"Quebec",1,0,0,0,0,0,0
"24808",69,"Male","Highschool Diploma","Quebec",1,0,0,0,0,0,0
"24809",73,"Female","Graduate Degree","Quebec",0,0,1,0,0,0,0
"24810",22,"Female",NA,"Quebec",1,0,0,0,0,0,0
"24811",27,"Male",NA,"Ontario",0,0,1,0,0,0,0
"24812",23,"Female","Undergraduate Degree","Quebec",0,0,1,0,0,0,0
